cell_line,treatment,time,b.CATENIN,cleavedCas,CyclinB,GAPDH,IdU,Ki.67,p.4EBP1,p.Akt.Ser473.,p.AKT.Thr308.,p.AMPK,p.BTK,p.CREB,p.ERK,p.FAK,p.GSK3b,p.H3,p.HER2,p.JNK,p.MAP2K3,p.MAPKAPK2,p.MEK,p.MKK3.MKK6,p.MKK4,p.NFkB,p.p38,p.p53,p.p90RSK,p.PDPK1,p.PLCg2,p.RB,p.S6,p.S6K,p.SMAD23,p.SRC,p.STAT1,p.STAT3,p.STAT5
184B5,iPKC,17,0.8383433283205589,2.756014917913115,1.670805447490163,2.1901772703751785,5.87564160008872,1.8053151303133426,1.993419975486156,3.2069458678542144,2.5682575114744814,3.696285690309947,3.0400724325036683,0.45057232658513774,2.5983978467754056,2.008395184144774,1.8526993753424157,3.0696974460528192,4.9245101402665075,1.7065579009118625,1.3983112357594716,1.6326686765338674,2.9519362304863437,2.4487229359832696,3.842918341513359,2.6380981696215366,2.4287407011930497,1.710842716587131,2.7157224697360323,2.201122791488074,2.3757551548038323,4.728017087093425,3.88129484332019,2.0056553642250825,2.1853552224614363,2.1937752417381393,2.34317380151691,2.7956550798170365,2.546453343282336
184B5,iPKC,40,0.8262211990653809,2.9166368587865987,1.7348151639393155,2.487223100957623,5.711666356900986,1.8714915373868948,2.685387579024031,3.2908542876064253,2.518759255172733,3.745235476137021,3.1492327889950187,0.5197077572057982,2.938495088367996,2.218734655952743,2.0897518068736285,3.70444453011003,4.933852730751818,1.9048733530118638,1.5150999033702441,2.1017271878347836,3.1721405848163498,2.796443801297907,4.283484756239047,3.0189282301959626,2.6482286952220306,1.8330456759207552,2.9855400895123716,2.40885999293712,2.5775527203464597,4.407537572321038,5.326400824577411,2.276205931752512,2.291761418933876,2.4523349602045514,2.7076887415517215,2.33482662037758,2.6526974246585433
184B5,iPKC,60,0.7841351701727508,2.893491481155781,1.724219174721406,2.53222539563252,5.612255360401827,1.8925450498651668,2.834795076737528,3.252699685736162,2.422904614195734,3.7248649420513757,3.106139068817587,0.5373051320488504,3.2259651717254494,2.256377577720801,2.1282821415737505,3.8371828249991253,4.81073216722058,1.899545062471562,1.5235057516792447,2.2429482691926657,3.215748708629411,2.8400022852533606,4.420850088264105,3.1132571369268445,2.7340297275606797,1.8435430221427125,3.1280098042045017,2.4034703118236136,2.479533809505435,4.211765428443173,5.695378985808751,2.3709284151938315,2.266665266347962,2.500419930079028,2.804726066495255,2.0100591020649246,2.6111485008744175
AU565,EGF,0,0.69197845012569,2.0375692304697814,1.633339936929724,1.5772617520886825,5.572780677458724,2.9742493645152193,2.3437471535604644,NA,2.2132167553806825,2.5346828478363017,2.64116355759018,1.1107361788814916,NA,1.6025250340052444,2.929616826355695,2.481957787888846,NA,1.622017668722245,1.4710949705087144,1.9954526309709968,2.8842444459994425,1.9959671050247918,3.2154775315037654,3.1384291029711333,1.8422191084983575,3.508465607917683,3.9395968705032236,1.045182594401966,NA,4.563378808921261,NA,2.535919516101582,1.7432700585704541,1.9614054861237755,2.543345341587888,0.9835127384886624,2.3177997712542164
AU565,EGF,5.5,0.6051790726293218,2.000977197637658,1.6463096348974533,1.5876973319186747,5.6327074593022415,2.905632662469043,2.374859845617242,NA,2.3652104717336018,2.7133840184651232,2.667057627028986,1.1881364689264358,NA,1.7288415557827064,3.206602546859097,2.9826196137963583,NA,2.3094688264660466,1.531818214248407,2.4704370452287305,3.3072372107388572,2.2588685922751317,4.437959550298948,3.265579947354279,3.085920743150095,3.5936475464801276,4.596318676676507,1.1857469691905633,NA,4.694934262143141,NA,2.9592380102330873,1.7035471845195735,2.012907475692292,2.7083007846807154,1.5013336763159664,3.0301692589739306
AU565,EGF,7,0.5815065151303123,1.9909975523198062,1.6498468252522884,1.5905433991450362,5.649051127077747,2.8869190164564493,2.3833451252690905,NA,2.4066633034662157,2.7621207013638926,2.674119645966842,1.2092456389386932,NA,1.7632915162674687,3.282144106996388,3.119163748134771,NA,2.4969555058507193,1.5483790989046866,2.5999782491172034,3.4225988738496067,2.330568997888861,4.771363737243089,3.300257450367864,3.425112098055114,3.616878984269885,4.775424623814675,1.2240827077692717,NA,4.730813022112745,NA,3.074688508632589,1.6927136734147878,2.0269534728473415,2.753288632796941,1.6425575684506857,3.2244518465338525
AU565,EGF,9,0.5664822710822621,2.0172101988272586,1.6899251697639954,1.5961694146234469,5.681316707880471,2.8913643476795157,2.450892897529332,NA,2.4345135865078307,2.831805145689467,2.7170238327163663,1.176084735037021,NA,1.8020991291616166,3.3190876447050943,3.4103313208333406,NA,2.8837848856711075,1.572829202850904,2.783839885370381,3.5299272767273466,2.450230461428654,5.074907520102432,3.3600429464511805,3.807411583959884,3.6575134903171493,4.943895646935716,1.274147751286744,NA,4.842625934426936,NA,3.215086961239262,1.7375089088484736,2.064200398679863,2.8377171526793497,1.7132749904967437,3.3860806439060918
AU565,EGF,13,0.5699136537474643,1.8864038722968115,1.665377024896928,1.669521399782618,5.654057312979418,2.911827008342873,2.2598772220834213,NA,2.3012602194787233,2.738369089665487,2.6827014423806093,1.243719785631638,NA,1.7848565338586033,3.3787166548469463,3.6550136727557536,NA,2.974553610293628,1.5699450769230383,2.807052281803877,3.422006970259755,2.3777506040872387,4.914513019558257,3.377607757670531,3.74858582320988,3.579426263656387,5.0078216051338025,1.2188298590115234,NA,4.629393171097613,NA,3.24056119106136,1.6919772373240647,2.0200501387976626,2.9259855781280244,1.6078087067943132,3.413814794081612
AU565,EGF,17,0.5595824300926768,1.822266288470375,1.6385119663796721,1.6929055816690686,5.6263290810703195,2.903321500745728,2.150841654180576,NA,2.2114926031210187,2.6715702326608106,2.650861627698605,1.2175139094251581,NA,1.7743727186499902,3.4262732683056187,3.76443031866415,NA,2.9698922757531134,1.5387949594476074,2.7860434741114326,3.372026867540331,2.3363354269950256,4.8038116522929855,3.395432519221245,3.606621430842977,3.56632229423254,5.037330807005019,1.1921154303934816,NA,4.441764028364993,NA,3.2264400142660454,1.6551547810348066,1.980034991045026,2.978804535021432,1.5421168283672837,3.410597848102746
AU565,EGF,23,0.6187927113408469,1.8988289805609493,1.6805615212405098,1.786265104244206,5.655821151364851,2.9632587841603217,2.2228803248122384,NA,2.280315126636369,2.739102792514598,2.7449826106358124,1.3216213489655253,NA,1.9122461923081406,3.5849787376055193,3.8798429035586084,NA,2.9110341921107468,1.6273058754289007,2.832777735960706,3.417836346574884,2.3717253960533453,4.744285789918519,3.474214880691412,3.4081919430936614,3.6569127118943223,5.132402319376418,1.2452311914883354,NA,4.184877324795375,NA,3.27982716346128,1.737700219170963,2.092939105570355,3.1176980911460417,1.5507802364726824,3.416635297883107
AU565,EGF,30,0.6328480043208764,1.836921560079906,1.6830020747524326,1.8261720587069667,5.662583990666463,3.00821421508244,2.1860081679749284,NA,2.2621250838602016,2.789692041362038,2.7542700660531954,1.4196989691399864,NA,1.974076241583036,3.7078035484840512,3.8068033492120152,NA,2.739500776593389,1.6577719179321968,2.8080329954824537,3.4136661701155657,2.3174223878783975,4.684796336287809,3.497772440845743,3.2549746505295447,3.6965984173456246,5.186907614011667,1.2308051329237266,NA,4.012637272955756,NA,3.2629213750193697,1.713386933107151,2.1165704564978114,3.172145434355466,1.5061967326067807,3.4321428324163836
AU565,EGF,40,0.5941310293509368,1.6431431190335322,1.6464617876672218,1.824696947830649,5.6246323966465255,3.0085797072384866,2.056118615173504,NA,2.1460410929965223,2.7917302254834544,2.6752872123989917,1.399055468720116,NA,1.923873340391935,3.7842883220924084,3.560203088311919,NA,2.4703623240156682,1.5958122949263052,2.6868630360568635,3.364970727782371,2.234852993174181,4.6720560245977705,3.4874480486166557,3.061036931733681,3.642496778200972,5.19687494211249,1.160264132340206,NA,3.9200692931726255,NA,3.1397252795856083,1.6089459578391416,2.035326005693343,3.127588481507968,1.4059733808615476,3.4212878403798785
AU565,EGF,60,0.6126243999011605,1.6069088044109616,1.6910619190241207,1.896837769866244,5.63719084211395,3.0579946796287727,2.0281687613045767,NA,2.1720471117561986,2.832928076425831,2.697991194453718,1.4428410291912555,NA,1.952234065018643,3.870383508468448,3.4355010925538156,NA,2.317427720069042,1.6228140615780058,2.645934127884986,3.3727028650324087,2.2855376499465794,4.734593385965686,3.525845398833096,2.9081629560072235,3.6359755690282767,5.214432891462723,1.1670296127714548,NA,3.8761093659235124,NA,3.0811195064458694,1.6432178806915132,2.0786993262183358,3.1323129809174732,1.3936365495530327,3.419102771481242
AU565,full,0,0.6779102183983071,1.7791762204834816,1.6737899042970195,1.7599967666380336,6.159892388916308,3.3681619216457874,2.5330217031968667,NA,2.116984584136687,2.549938136548156,2.684197946233545,1.1632693877316684,NA,1.5670505209170025,3.4164341186947556,2.4202819593787552,NA,1.4553974708425916,1.5824928564873382,1.9818000623799175,2.817014509795529,2.083279075279227,3.4846021510711793,3.2386610868888557,1.7403489873037583,3.6137200946696666,4.152506424849943,1.0401803032591976,NA,5.587672933686774,NA,2.5317067615688753,1.6474235843888811,1.839102292801498,2.551209716753779,1.1073675606405837,2.4331333895960183
AU565,iEGFR,0,0.7867938030062027,2.323463919288904,1.7210416964897473,1.5053022412700905,5.630084647635446,2.9729100356656337,2.302895162185634,NA,2.1401983465879435,2.594520402945232,2.7436738639654816,0.7098776559626978,NA,1.6013238980491946,1.7647356085037809,2.3258640215252493,NA,1.5957846023892,1.5415043556680512,1.8256765012084089,2.8640827873987953,2.14642812515042,2.8720771445457007,3.1401162166431025,1.6567572885725814,3.650557631094335,3.4229292982050863,1.140068158462519,NA,4.886436135181997,NA,2.3707047159030723,1.9165323276947945,1.9768080815467748,2.521677852673041,1.0826495333470603,2.2768882828622887
AU565,iEGFR,7,0.6461909271859756,2.0709471139287308,1.6608647515572206,1.6332499058843672,5.69287029395304,2.99213996569671,2.409954162892424,NA,2.0317915055176843,2.6875564605283615,2.660779680416255,1.1838682379324743,NA,1.67588017108435,3.0270487957717904,3.075578841465786,NA,2.4127551021905997,1.5758135651504719,2.4988962496236793,3.196289297208053,2.327177352378737,4.161566231858835,3.246499083504289,3.134236658683399,3.6062034834152485,4.632625035658757,1.237085161438923,NA,4.672626121690319,NA,2.9874450010368196,1.7812642342209122,1.9944955605891792,2.7220565011285096,1.1073632510814835,2.5189455806052368
AU565,iEGFR,9,0.6313475218299975,2.0384025104527455,1.6583523219297893,1.6713772532241138,5.6753447476241465,2.974788886244393,2.408916406609725,NA,2.002245237310007,2.706253491623122,2.6569145330867956,1.2351294962235113,NA,1.672231286520939,3.0999922438272596,3.1567565815951077,NA,2.5274311358453043,1.5799603361447754,2.55287078744746,3.226845429494695,2.357526625607188,4.2262109470025475,3.282810566632905,3.2551725713483943,3.6063014170351018,4.700270772886762,1.2346234683041022,NA,4.608818436866123,NA,3.0374304884301284,1.7711701433546443,1.998665912398589,2.7585339999413216,1.0965815958538703,2.5599161860422095
AU565,iEGFR,13,0.6863691372669306,2.058000717034197,1.6521681179526637,1.700090508857917,5.66419654414184,2.9697681796219886,2.260711643605527,NA,1.9805337888913086,2.637201900061906,2.6661484752549165,1.279542205414678,NA,1.6452343910703568,2.6355351955715998,3.0862938973860565,NA,2.4272393834910986,1.575995370648621,2.321962114707553,3.0507170957941687,2.2566954054035495,3.6505455517315006,3.2693835175654966,2.765531348257656,3.70433090316737,4.187423579628209,1.168794359501712,NA,4.386396012943582,NA,2.8220374533237855,1.7994860057319815,1.9906061408331097,2.7632488593832596,1.0760702093387096,2.4925795324980813
AU565,iEGFR,17,0.7153713569049476,2.0427154165532317,1.6627581398563398,1.7805611917880186,5.640485036703124,2.989037538474159,2.2137524602334446,NA,1.968325506834668,2.6589991707597855,2.69913823856987,1.3046735424860425,NA,1.628353048118096,2.4671159704729178,2.996897506325684,NA,2.359783012050404,1.5925033901371384,2.242050472499735,3.0089609741202277,2.268817632048701,3.467213000122312,3.2996969965991125,2.5794126490295177,3.7253781270332142,4.0462798700377505,1.1449070091512517,NA,4.308765930170242,NA,2.7464927356996345,1.8151074066423987,1.9947106703998376,2.776795925828793,1.060413742700397,2.5057486318866067
AU565,iEGFR,40,0.7588707670204484,2.1014406388756366,1.7361447578533022,1.8866498079897291,5.664400256582629,3.0471462304814247,2.3277026824223714,NA,2.0833294079431277,2.843838683370679,2.851466628734813,1.1992226752197142,NA,1.6652181501895083,2.3112783079592427,2.6594749161946973,NA,2.1348055376461117,1.645551936548348,2.154134181706478,3.0801053878904074,2.3865522523848575,3.6437657157293364,3.3312362558651376,2.3493940592045655,3.7823440315470904,4.098293408435255,1.2163564993432587,NA,4.543507800627828,NA,2.6633958998869343,1.9162426379836774,2.0266390209016847,2.756910225287494,1.0664488902086662,2.546910415355603
AU565,iEGFR,60,0.7393377207491783,2.129007579116484,1.7357647242472465,1.8324485535110404,5.655583989464182,3.0231203702343308,2.3455245184928497,NA,2.0876609821668657,2.870033263941873,2.854040247040447,1.0480500668964157,NA,1.6413618016244753,2.1566012505002887,2.5509057026280306,NA,2.0591614021300275,1.6118164374450747,2.084211289298587,3.0697632861216673,2.366903734076203,3.6687275566717865,3.29479309760759,2.2468150862366594,3.8054491288966137,4.048408217547117,1.2150547931663638,NA,4.608571436754628,NA,2.5900303735923185,1.9139956435670173,1.9940488028200791,2.703489763706564,1.045911020758161,2.512932509344428
AU565,iMEK,0,0.7049608621669089,2.1318333380750674,1.6391267973106916,1.5072489266271187,6.039855628091381,2.862663567397529,2.2585800075030233,NA,2.3548025772646293,2.4896130101531275,2.6047376786775223,0.9059147611861392,NA,1.580503489077923,2.720910494554457,2.3090811606916253,NA,1.5686704818132882,1.470402059436497,1.8325473949674493,3.0442825506349287,2.043168623621793,2.9091473774499277,3.1034067059829518,1.733349466765111,3.5828246478002224,3.365445862462347,1.0852061002315212,NA,4.810467735394279,NA,2.375352563830951,1.760476313902977,1.9151041631329169,2.4907584875305933,1.000990615623331,2.318326742744624
AU565,iMEK,7,0.6362071814274752,2.0533279866443053,1.6437394959359968,1.6018105244260934,5.848138811463322,2.8436585234088843,2.398832730178182,NA,2.5878838164349958,2.6722477940594924,2.68796318232298,1.0404799512745482,NA,1.745971824165661,3.2653718721903546,2.6915134417126483,NA,2.379665496738837,1.5417983877513344,2.257361291827149,3.4539550178697116,2.254800971975251,4.144529638307414,3.2194493860238538,3.163660527627753,3.613484907366951,3.9540573313551874,1.1757149031675658,NA,4.620768756730648,NA,2.752441421570933,1.7364849129646736,2.040373722887294,2.6546095812366675,2.059847644878994,3.292958426618386
AU565,iMEK,9,0.624899722958778,2.0083345961195027,1.630476596146171,1.6485216978574762,5.848142933208493,2.8466962952367094,2.384719076452086,NA,2.576063878134805,2.6933303236696364,2.6806726441577045,1.138372730000463,NA,1.774393064615416,3.4077381990462063,2.8595193758384467,NA,2.644689853513995,1.5527747332328674,2.393140128401614,3.527940686236036,2.3016852952147846,4.382886408214358,3.2568428713204263,3.488080275365988,3.6194756050157033,4.130847586757528,1.1996919741998195,NA,4.538939560136324,NA,2.8691131578405713,1.7186744043607285,2.0520593443507673,2.714371479465889,2.172913112659452,3.4781888030492425
AU565,iMEK,13,0.628401670929956,1.9917877720281103,1.6124490360045285,1.6263682780006432,5.8995434951783405,2.827924116572536,2.1964623338157754,NA,2.470480426885268,2.7204613263486017,2.6558317317353097,1.1606691335209338,NA,1.7905351271845031,3.3511912738222818,3.305930940538517,NA,3.0185259726332774,1.5234599658891679,2.600996103045956,3.5842233495502156,2.3898832849372487,4.594951430614023,3.282248534144414,3.7841926418249496,3.615497529583087,4.360904897611523,1.2042061026265227,NA,4.4877247953479875,NA,3.0412624676881324,1.6995617987214153,2.0567225621048495,2.82631105562097,2.084437762230717,3.565940321448438
AU565,iMEK,17,0.6205256832123746,1.9342770819276802,1.5873374402774107,1.6630255649606398,5.942617386219995,2.8571021621587427,2.088731078456205,NA,2.402833168132232,2.70320755556586,2.6092351511239475,1.2408063932350424,NA,1.7975697284150236,3.4100173274144554,3.461059358219243,NA,3.1802639034591493,1.5109550310927977,2.6745462430602585,3.6044557592250226,2.405611379248363,4.673244497475512,3.3106099839387015,3.919326014635017,3.5892095093453467,4.4374495886542995,1.2012137406690617,NA,4.387649911449989,NA,3.102581438490943,1.6622735243463334,2.0446618611400593,2.890169878145401,2.0101016894752552,3.6411705010117954
AU565,iMEK,40,0.5625757528959806,1.7614938286745647,1.5209889211325072,1.5990672973297753,6.016151660992644,2.8528285809313374,1.8903464353839445,NA,2.3447340958723135,2.5940395860144867,2.395945180716879,1.0479567217049337,NA,1.708758843810339,3.332215822973295,3.1289039199300213,NA,2.664094480289586,1.3894242039761373,2.3416147685803805,3.5088582783015885,2.2655909421560025,4.51451865003925,3.2677330085501968,3.230183461985169,3.4608783876902365,3.9539199769253823,1.0922291351994682,NA,3.911839503909336,NA,2.7189986817155356,1.5733677340487038,1.8937188047774303,2.865592835794097,1.5602003913591966,3.553685581546934
AU565,iMEK,60,0.5184188685038156,1.651498337981153,1.4709016417581786,1.527514683237794,6.019689667113942,2.7927367186919945,1.757255951185538,NA,2.287484024640043,2.5449459232252925,2.281777264969662,0.9137492316859359,NA,1.6305634600409915,3.2599019067505117,2.9516948809180557,NA,2.4271602957816003,1.308066154595668,2.1698118557437067,3.4521610248509504,2.1914822711552526,4.4591023995806385,3.2176280202405034,2.918201487919365,3.429317389144976,3.730752459341576,1.020065965713839,NA,3.656921316080312,NA,2.525038079861921,1.5075904989172066,1.7913423981424135,2.804659308135318,1.3914746968139473,3.506801006602716
AU565,iPI3K,0,0.5901085098010914,2.0869905582469013,1.5500775247276222,1.3391153411574792,5.577575261233182,2.713959106664265,2.0465469956408686,NA,2.0815492241760634,2.38974088442927,2.4565253197233816,0.7682789807133298,NA,1.5010256625995484,2.1350305366969473,2.114504414425625,NA,1.4342332454428215,1.3690485850680478,1.7321664919174493,2.7379364059951103,1.938992679123221,2.95423630014918,3.023194147527353,1.6240355918216252,3.5250790480700624,3.3818077303102063,0.9759835696250986,NA,4.569100152323349,NA,2.2565178281723974,1.6687762326368627,1.821559685400853,2.3330769484168483,0.9228917216900409,2.146117294139406
AU565,iPI3K,7,0.5632918478563578,1.947155093327162,1.5825958482265778,1.4967175522848661,5.640509528203381,2.8126186674883584,2.1549563027955125,NA,1.9928863512610029,2.60918739231417,2.546539355824133,1.0710672584514365,NA,1.6713078928525464,3.000637059353262,3.06930068673013,NA,2.4027346961083715,1.461732927353098,2.5135362388470366,3.3024578092445656,2.1953719449931492,4.62786467472807,3.153592827193642,3.2911782335073214,3.521193965515426,4.643569099851014,1.1548761996196357,NA,4.3731684377331685,NA,2.9799195606468105,1.6290731652113624,1.9810296625756294,2.6322549400390445,1.5739301371714443,3.183214928561884
AU565,iPI3K,9,0.5584673750596865,1.925008493543304,1.5963721856415862,1.5384266406527214,5.661323121043762,2.8298158517655834,2.1915906169487385,NA,1.9728543559016485,2.6646684705076007,2.5883034008458585,1.1487373782628831,NA,1.720943056472776,3.175247594697106,3.2865186556240964,NA,2.6496472421285655,1.4913950894970105,2.6712765155852374,3.4070818851076186,2.2630476545602423,4.8682210638467165,3.207032635267964,3.582106524236247,3.53715249860556,4.865715450440437,1.1912621409362216,NA,4.375589799379899,NA,3.1255845949481467,1.635808241997795,2.0246589782682793,2.735089850361848,1.6298698417636044,3.3573658045506365
AU565,iPI3K,13,0.665845042425923,1.8156024606310106,1.6474373070610953,1.8303952164047539,5.641101176457989,3.1362244375294805,2.055283603653992,NA,1.961152339585096,2.7155268861538935,2.7467220515540935,1.510950548759665,NA,1.8110968844875117,3.637464475902537,3.7633084439413564,NA,2.8847397789707667,1.6481489899038058,2.873891629545631,3.3272480347927664,2.25916790831504,4.770058485728784,3.3168171632717804,3.5956138704407214,3.6453698111330395,5.211247749000851,1.222597715046812,NA,4.400120608119122,NA,3.2628260529183346,1.6072638360114002,2.0230721550443067,2.9589754050334838,1.5551797439026245,3.47257133777124
AU565,iPI3K,17,0.6349513371301382,1.7787839678100612,1.641387312841156,1.8227535153008732,5.64750692587504,3.10436883980698,2.0212026939028456,NA,1.8963435974014424,2.7186281876059786,2.7346026913763417,1.5143200066987152,NA,1.8182273439026628,3.628719500089959,3.8350498712609213,NA,2.9526113435159624,1.6323901561910272,2.8832129424500272,3.321051614820207,2.2569745044188276,4.720683667607194,3.3430838290079166,3.5873715256915117,3.634238765479461,5.223150145145857,1.2018885135057626,NA,4.329628261499993,NA,3.2759323895356207,1.5941714733833448,2.008029620483045,3.0124344338258044,1.4791213271433596,3.497539262002314
AU565,iPI3K,40,0.48532730165333315,1.6072447944646275,1.5544525576814765,1.5821920293079685,5.5634724788902465,2.883793410856127,1.8428309301891712,NA,1.7403847192948656,2.652778952074493,2.4992731696175587,1.140116062583596,NA,1.6890415081689332,3.3629148016449504,3.290545457485275,NA,2.2405331557770363,1.3959534235684097,2.4636197799991773,3.292816536593124,2.139932114818164,4.596609065775808,3.327942369176,2.7800794902528185,3.507604508184653,4.9971832233521685,1.093445256231885,NA,3.8318021039215395,NA,2.947413679837924,1.4931000538511816,1.827192698801221,2.8974221839935064,1.2018207516021104,3.2946362757922576
AU565,iPI3K,60,0.4629985104384984,1.5058706204481724,1.5264116677871895,1.555537657922869,5.526398154624326,2.8782549922901914,1.7302747346482263,NA,1.6890192138696047,2.6494389005041965,2.4435223844546057,1.0985507531596697,NA,1.6607026570789083,3.388904496326688,3.106695430311377,NA,1.969832695109801,1.342890805920304,2.3432096244609184,3.2847717403425696,2.0933908147047005,4.584570637729138,3.3272692717557932,2.469746204892653,3.495228187594541,4.991018706528044,1.0670939726834292,NA,3.6734025589779336,NA,2.839020929885188,1.4362646293571477,1.7754778394516728,2.8732834055784844,1.099283635923545,3.2303399431607733
AU565,iPKC,0,0.8022763319848316,2.212809303960187,1.7632841461833553,1.4606149833891648,5.63855330722328,2.924862610816988,2.3942104077491364,NA,2.444285607960928,2.782731665409239,2.7936395790696196,0.831157760611517,NA,1.6436736399734408,2.0585268909206307,2.278898445485985,NA,1.842917064720715,1.579097414315592,2.169541439707905,2.968109068742954,2.1750532861015297,3.5091024832154165,3.160948490105799,2.488670940030246,3.855648835582849,4.019766562826138,1.1425244610827743,NA,5.001827858311714,NA,2.5856047232343915,1.89373815672664,1.9875102713425652,2.617361199556215,1.0373900360188852,2.3235393852803616
AU565,iPKC,7,0.6537791117115379,1.8557739713634385,1.6510819630075493,1.7270168883059216,5.635602034833239,2.8742712928939183,2.2970304743195165,NA,2.429384999831189,2.8286911179341034,2.720309385626024,1.358887912355689,NA,1.733804042384522,2.9970054032448914,2.910895558361507,NA,2.6203783353131973,1.5993187548694225,2.723552614702408,3.3751972363714406,2.3942145551601492,4.921749100104012,3.2952264381393777,3.6729715733649266,3.709983437055171,4.997780334474073,1.1912305336328632,NA,4.789877316649974,NA,3.1412706912344213,1.6396510809103755,1.9748075624694637,2.8006369490354883,1.5939590112867776,3.2524523025661676
AU565,iPKC,9,0.612756161577348,1.823665968090466,1.6355971656680965,1.712534617402571,5.635900116896654,2.8316656177945188,2.2924703777862323,NA,2.408792234840516,2.856771349798944,2.693256191064041,1.3841338587969658,NA,1.7577263012555493,3.0745440097962273,3.0887308168514247,NA,2.8627322230674794,1.5917708091254006,2.8467956884339927,3.4609808307685817,2.446392117876594,5.155692516197224,3.3201215179101715,3.9133845423174902,3.658023488007138,5.112677542845281,1.2096917021269955,NA,4.754278040166911,NA,3.249503483587715,1.6183747162240127,1.9899676023782522,2.8540282084889994,1.644072652717278,3.3945181335154953
AU565,iPKC,13,0.6137301245283562,1.9420599239071876,1.6950193454729954,1.6315165598132362,5.654817595645017,2.8205356344304082,2.2761227036827685,NA,2.3895223561406476,2.922023303878465,2.7339735512800214,1.3092098166827424,NA,1.8339241793364307,2.9370228363201303,3.4572138243970194,NA,3.159341886639329,1.6217756981109803,3.023268987035606,3.541348150085025,2.491507399558591,5.2186328414224175,3.329201241178711,4.094169064709806,3.7640312224067434,5.05700291181825,1.2779170732795406,NA,4.764261145719631,NA,3.38443414508854,1.7213086431407243,2.078046754093827,3.006202840891395,1.6235444269442834,3.4385267925237684
AU565,iPKC,17,0.6144080457949659,1.9890477983302761,1.7248844578272662,1.6108056077619541,5.6475579099804545,2.8430516132578108,2.29373222127914,NA,2.3962350549176654,2.9694356889595976,2.7435134571437425,1.2991333988854112,NA,1.882453814112238,2.911866788587761,3.640108965245509,NA,3.332275010233011,1.6414944585344675,3.109493504306346,3.5879076554739093,2.541081666423186,5.282473284291297,3.354585942523491,4.16508396583254,3.7576082920387455,5.061402125983675,1.3101829665357705,NA,4.721508203779015,NA,3.446455488465914,1.7667391060168987,2.121341564950758,3.098371659199147,1.610981964845732,3.4723123652478476
AU565,iPKC,40,0.6737650204821717,1.963669927880991,1.7816628864540789,1.791448372572649,5.579847866786206,3.0479629185974186,2.2766121876768164,NA,2.473544563660208,3.0100340246938524,2.7603356759508664,1.4836927215871114,NA,1.9703932098158026,3.0518297355605584,3.6855167653475105,NA,3.053349521794102,1.7127757677091653,3.0490595468300214,3.5673636331489,2.6047479844176076,5.286014364613747,3.4599151669352244,3.716576595070963,3.911890735117572,5.1509659591737265,1.2960694786581815,NA,3.982674841510069,NA,3.406790307090885,1.8209933685979478,2.1331358955683797,3.306515637626682,1.4287741571852786,3.3823199383113165
AU565,iPKC,60,0.6909337661012968,1.922632771755585,1.7754548032414235,1.8679147286043354,5.55879490138247,3.1203584536874205,2.2405505946847857,NA,2.4823320223843828,3.0130786599127104,2.7591754818626004,1.5263173555447394,NA,1.9843887110372331,3.114739952302508,3.6876559984394226,NA,2.9353985958756823,1.7306346247589897,3.015360843320363,3.55014572826171,2.615182500364928,5.2997942741965645,3.490220098740438,3.54770552347822,4.025041345758052,5.188069489727338,1.2754637675859997,NA,3.6362858025004403,NA,3.376934305674932,1.8235040650508079,2.116260811108152,3.3594476885084865,1.3554598386410117,3.345854976297194
BT20,EGF,0,1.0698748261661883,2.373023565453602,2.0738935975910247,2.256395067553898,5.757789928496775,2.6494284343482972,3.168735303275264,4.224586691919143,2.7274252038633797,3.0407237706162364,2.6884145408465647,1.0078416249366688,3.8755618209156966,2.6090155328664113,4.101504219963293,2.686325398826002,4.524568392750773,1.6698936057480533,1.7546065330139016,2.4250130133835137,2.927181648447614,1.8121263546263862,4.318135274038985,2.839439878310639,2.629608981543688,2.305953138826445,4.112714781254574,1.4906035904776544,3.0381238224162184,4.3425623538240385,5.619252350573225,2.3726008995598367,2.192427886886345,2.881797115446423,2.972461637942746,2.0713798185669243,3.0540514374751915
BT20,EGF,5.5,0.8702657564259928,2.031237988970563,1.9058186010450417,2.172364870809913,5.729397201799038,2.523587545870531,3.0258030280752095,4.432711699620684,2.4796292460577694,3.1324038091128275,2.4602127884183465,1.2718410996487437,4.2034092556170455,2.258469859714508,4.200074712847892,2.599961619423513,5.398932286858597,1.4832100914639366,1.6776474710794975,2.543772003394743,3.5413109011027117,1.7979417518250456,5.125068839777004,2.8793403391667143,2.95249498198371,2.225816172775589,4.5960377706184925,1.4853773777530255,3.3380920778787995,4.0153238514728615,5.893950334289858,2.4040204286328146,1.9222656731033616,2.515798818199907,2.961108941328359,2.6015328344389825,3.0191158716432702
BT20,EGF,7,0.870857384447498,2.036597967378314,1.9166423197318183,2.1981285598741787,5.687133669223211,2.5308734093248133,3.081087221220065,4.490144775556413,2.5144544858490603,3.19532273323039,2.487553806557574,1.3495620279636067,4.251453824773996,2.2578506064609805,4.231287597382431,2.660874446598097,5.528497045149377,1.524410146440613,1.7124097735796084,2.6205223006612823,3.575199211292622,1.8414643459140154,5.140110169673461,2.9088982892275093,3.064619444493516,2.259270240572956,4.680366497648253,1.5049939779520038,3.3898821574527247,3.825729701760862,5.938295529388453,2.451815844902976,1.946030962473296,2.5104357658351186,3.0278812736262344,2.647166043822752,2.9975059336965275
